0.0,0.0,0.12,1.0,0.0,0.0,6.123233995736766e-17,-1.05,0.0,0.0,1.85,-0.85,0.0,-1.05,0.0,0.0,1.85,-0.85,0.0,0.0,0.0,0.0,0.75,0.28,0.0,1.15,0.0,0.0,0.0,0.75,-0.28,0.0,1.15,0.0,0.0,0.0
0.0,0.0,0.12133333333333332,0.9999306051466773,0.0,0.0,0.011780699936749442,-1.0483333333333333,0.005833333333333333,0.0,1.8458333333333332,-0.8475,0.0,-1.0425,-0.0016666666666666668,0.0,1.8391666666666666,-0.8441666666666666,0.0,0.0,0.004166666666666667,0.0,0.7466666666666666,0.282,0.0,1.1483333333333332,0.0,0.0,0.0,0.7416666666666666,-0.2783333333333333,0.0,1.1466666666666665,0.0,0.0,0.0
0.0,0.0,0.12266666666666666,0.9997224302180006,0.0,0.0,0.023559764833610303,-1.0466666666666669,0.011666666666666665,0.0,1.8416666666666666,-0.845,0.0,-1.0350000000000001,-0.0033333333333333335,0.0,1.8283333333333334,-0.8383333333333334,0.0,0.0,0.008333333333333333,0.0,0.7433333333333333,0.28400000000000003,0.0,1.1466666666666665,0.0,0.0,0.0,0.7333333333333333,-0.2766666666666667,0.0,1.1433333333333333,0.0,0.0,0.0
0.0,0.0,0.124,0.999375504106507,0.0,0.0,0.03533555987762127,-1.045,0.017499999999999998,0.0,1.8375000000000001,-0.8425,0.0,-1.0274999999999999,-0.005000000000000001,0.0,1.8175000000000001,-0.8325,0.0,0.0,0.0125,0.0,0.7399999999999999,0.28600000000000003,0.0,1.1449999999999998,0.0,0.0,0.0,0.7249999999999999,-0.275,0.0,1.14,0.0,0.0,0.0
0.0,0.0,0.12533333333333332,0.99888987496197,0.0,0.0,0.04710645070964268,-1.0433333333333334,0.02333333333333333,0.0,1.8333333333333335,-0.84,0.0,-1.02,-0.006666666666666667,0.0,1.8066666666666669,-0.8266666666666667,0.0,0.0,0.016666666666666666,0.0,0.7366666666666666,0.28800000000000003,0.0,1.1433333333333333,0.0,0.0,0.0,0.7166666666666667,-0.2733333333333334,0.0,1.1366666666666665,0.0,0.0,0.0
0.0,0.0,0.12666666666666665,0.9982656101847159,0.0,0.0,0.058870803651189206,-1.0416666666666667,0.029166666666666664,0.0,1.8291666666666666,-0.8374999999999999,0.0,-1.0125,-0.008333333333333333,0.0,1.7958333333333334,-0.8208333333333332,0.0,0.0,0.020833333333333332,0.0,0.7333333333333334,0.29,0.0,1.1416666666666664,0.0,0.0,0.0,0.7083333333333334,-0.27166666666666667,0.0,1.133333333333333,0.0,0.0,0.0
0.0,0.0,0.128,0.99750279641627,0.0,0.0,0.07062698593116679,-1.04,0.034999999999999996,0.0,1.8250000000000002,-0.835,0.0,-1.0050000000000001,-0.010000000000000002,0.0,1.7850000000000001,-0.8150000000000001,0.0,0.0,0.025,0.0,0.7300000000000001,0.29200000000000004,0.0,1.14,0.0,0.0,0.0,0.7000000000000001,-0.2700000000000001,0.0,1.13,0.0,0.0,0.0
0.0,0.0,0.12933333333333333,0.9966015395273317,0.0,0.0,0.08237336591248595,-1.0383333333333333,0.04083333333333333,0.0,1.8208333333333335,-0.8324999999999999,0.0,-0.9974999999999999,-0.011666666666666667,0.0,1.7741666666666667,-0.8091666666666666,0.0,0.0,0.029166666666666667,0.0,0.7266666666666667,0.29400000000000004,0.0,1.1383333333333332,0.0,0.0,0.0,0.6916666666666667,-0.26833333333333337,0.0,1.1266666666666665,0.0,0.0,0.0
0.0,0.0,0.13066666666666665,0.99556196460308,0.0,0.0,0.09410831331851428,-1.0366666666666666,0.04666666666666666,0.0,1.8166666666666669,-0.8300000000000001,0.0,-0.99,-0.013333333333333334,0.0,1.7633333333333334,-0.8033333333333333,0.0,0.0,0.03333333333333333,0.0,0.7233333333333334,0.29600000000000004,0.0,1.1366666666666667,0.0,0.0,0.0,0.6833333333333333,-0.2666666666666667,0.0,1.1233333333333333,0.0,0.0,0.0
0.0,0.0,0.132,0.9943842159258137,0.0,0.0,0.1058301994593447,-1.035,0.0525,0.0,1.8125,-0.8274999999999999,0.0,-0.9824999999999999,-0.015,0.0,1.7525,-0.7974999999999999,0.0,0.0,0.0375,0.0,0.72,0.29800000000000004,0.0,1.135,0.0,0.0,0.0,0.6749999999999999,-0.265,0.0,1.1199999999999999,0.0,0.0,0.0
